trace_name,number_of_requests,wsr,slab_size,slab_cnt,rebalance_strategy,allocator,tag,throughput,rebalanced_slabs,miss_ratio,n_rebalanced_slabs,monitor_interval,n_alloc_failures,uuid,miss_ratio_reduction_from_disabled,miss_ratio_reduction_from_lru_disabled,tuned_improvement
wiki_2016u,2799835139,0.01,4,8883,marginal-hits-tuned,TINYLFU,,412398.14680481056,6207.0,0.1045537620590257,6207,50000,0,wiki_2016u-a22e9885f974f51460776580461f613f,0.12007577399082062,0.15659679324594342,0.012763130178489998
wiki_2016u,2799835139,0.01,4,8883,marginal-hits,TINYLFU,,468799.453354877,55963.0,0.1173168922375157,55963,50000,0,wiki_2016u-c85e8dc2c9ee84d46863c4ed355db4d6,0.10731264381233062,0.14383366306745343,
wiki_2016u,2799835139,0.01,4,8883,free-mem,TINYLFU,,410453.5184984098,,0.2246295360498463,0,50000,0,wiki_2016u-13f48526542d568c24490c3452b88b9e,0.0,0.0365210192551228,
wiki_2016u,2799835139,0.01,4,8883,disabled,TINYLFU,,437871.19579769386,,0.2246295360498463,0,50000,0,wiki_2016u-33033c10434e08dfce391aa0a0eb0fa8,0.0,0.0365210192551228,
wiki_2016u,2799835139,0.01,4,8883,hits,TINYLFU,,435661.41755002807,4243.0,0.1439078363640108,4243,50000,0,wiki_2016u-487b4488bf8b27eb44ec1f7a00612760,0.08072169968583551,0.11724271894095831,
wiki_2016u,2799835139,0.01,4,8883,tail-age,TINYLFU,,390338.9461426717,55894.0,0.2201789332443299,55894,50000,0,wiki_2016u-81b0dfff0391b66f05c58c99ad21a5a7,0.0044506028055164015,0.0409716220606392,
wiki_2019t,207645962,0.01,4,1028,tail-age,LRU,,182066.81081907236,3184.0,0.5809110894244117,3184,50000,11,wiki_2019t-891edb8775b965dafc11a1980a80f741,-0.0022164505178290383,-0.0022164505178290383,
wiki_2019t,207645962,0.01,4,1028,marginal-hits-tuned,LRU,,375563.8935996409,660.0,0.5680074192822493,660,50000,11,wiki_2019t-d13cf1144109300c42faf84273adde69,0.010687219624333388,0.010687219624333388,-0.0003528072460181608
wiki_2019t,207645962,0.01,4,1028,marginal-hits,LRU,,308489.8348105804,4148.0,0.5676546120362311,4148,50000,11,wiki_2019t-d9ecc320cbda7674eddfa4c6f8f47d8d,0.01104002687035155,0.01104002687035155,
wiki_2019t,207645962,0.01,4,1028,disabled,LRU,,371117.6026473284,,0.5786946389065827,0,50000,1497,wiki_2019t-fc62edbc528cfcc4a8d9057bbe33d878,0.0,0.0,
wiki_2019t,207645962,0.01,4,1028,free-mem,LRU,,170149.44568408208,10.0,0.5800904185172645,10,50000,11,wiki_2019t-4fa9c649d6f3abbddd3b3b4f97022b27,-0.0013957796106818243,-0.0013957796106818243,
wiki_2019t,207645962,0.01,4,1028,hits,LRU,,297519.7420601342,451.0,0.5696879913320925,451,50000,11,wiki_2019t-c329054a5f6ad048fb67ac9e9501a477,0.009006647574490212,0.009006647574490212,
wiki_2019t,207645962,0.01,4,1028,marginal-hits-tuned,LRU2Q,cold,344046.4748886,744.0,0.525742248722371,744,50000,11,wiki_2019t-69b65566d6bbe5fc2317c8cfabc6cab4,0.010620938537682756,0.05295239018421172,0.00047001154782877475
wiki_2019t,207645962,0.01,4,1028,tail-age,LRU2Q,,357522.9276444961,1857.0,0.5760169754709702,1857,50000,11,wiki_2019t-7619bf773835a2c9bdfe938c8cd82ed8,-0.039653788210916474,0.0026776634356124873,
wiki_2019t,207645962,0.01,4,1028,disabled,LRU2Q,,438629.76635412354,,0.5363631872600537,0,50000,1497,wiki_2019t-ac3f4d38ff77c047a96c5a81ca1c8b30,0.0,0.04233145164652896,
wiki_2019t,207645962,0.01,4,1028,hits,LRU2Q,,390217.7258078595,463.0,0.5265726429103399,463,50000,11,wiki_2019t-9ac5ed4971ab88fa1a4a19a2be03590e,0.009790544349713826,0.05212199599624279,
wiki_2019t,207645962,0.01,4,1028,free-mem,LRU2Q,,183096.946726408,10.0,0.5376322367395712,10,50000,11,wiki_2019t-653d34304587d4f8cd2289234034e344,-0.0012690494795174478,0.041062402167011514,
wiki_2019t,207645962,0.01,4,1028,marginal-hits,LRU2Q,cold,336416.8220538217,4148.0,0.5262122602701997,4148,50000,11,wiki_2019t-eb2e89a3d1ae41620328d49b04f4593c,0.010150926989853981,0.05248237863638294,
wiki_2019t,207645962,0.01,4,1028,marginal-hits-tuned,TINYLFU,,161162.3644741615,641.0,0.5080300622460455,641,50000,11,wiki_2019t-2ec6d10da502f2e565e1dff6199db1d8,0.011173046553151877,0.07066457666053716,-0.006548357535601901
