directory,allocator,cacheSizeMB,allocSizes,moveOnSlabRelease,rebalanceStrategy,poolRebalanceIntervalSec,trace_name,cache_size,op_count,uuid,file_path,_rebalanceEvents,_rebalancerAvgPickTimeMs,_rebalancerPickVictimRounds,_rebalancerNumRuns,_ramEvictions,_allocAttempts,_nvmItem,_getMissRatio,_getCnt,_getMissCnt,_totalMissCnt,_acEvictionAgeStats,_poolUsageFraction,_acStats,_rebalancerAvgReleaseTimeMs,_rebalancerAvgRebalanceTimeMs,_rebalancerNumRebalancedSlabs,_numEvictions,_evicAttempts,_allocFailures,_ramItem,_missRatio
synth_zipf_100_512_5d547243-e657-4cff-91c3-c860555607d4,LRU,1428,[512],False,disabled,0,synth_zipf_100_512,1428,21000000,synth_zipf_100_512_5d547243-e657-4cff-91c3-c860555607d4,traces/synth_zipf_100_512.csv,"[{'events': [], 'pid': 0}]",0,0,0,0,678264,0,96.77017142857143,21000000,678264,678264,"[{'evictionAge': 0, 'cid': 0, 'pid': 0}]","[{'usage': 0.2331460674157303, 'pid': 0}]","[{'totalSlabs': 83, 'getMissRatio': 3.2298285714285715, 'getMissCnt': 678264, 'getCnt': 21000000, 'allocSize': 512, 'cid': 0, 'pid': 0}]",0,0,0,0,0,0,678264,0.03229828571428572
synth_zipf_100_1024_771b13ff-b7cc-42ed-b6d6-6054bb986647,LRU,696,[1024],False,disabled,0,synth_zipf_100_1024,696,10500000,synth_zipf_100_1024_771b13ff-b7cc-42ed-b6d6-6054bb986647,traces/synth_zipf_100_1024.csv,"[{'events': [], 'pid': 0}]",0,0,0,0,606296,0,94.22575238095239,10500000,606296,606296,"[{'evictionAge': 0, 'cid': 0, 'pid': 0}]","[{'usage': 0.8612716763005781, 'pid': 0}]","[{'totalSlabs': 149, 'getMissRatio': 5.774247619047619, 'getMissCnt': 606296, 'getCnt': 10500000, 'allocSize': 1024, 'cid': 0, 'pid': 0}]",0,0,0,0,0,0,606296,0.05774247619047619
synth_zipf_000_1024_f168b8e6-694c-4a70-8132-e84ad21189ea,LRU2Q,880,[1024],False,disabled,0,synth_zipf_000_1024,880,21000000,synth_zipf_000_1024_f168b8e6-694c-4a70-8132-e84ad21189ea,traces/synth_zipf_000_1024.csv,"[{'events': [], 'pid': 0}]",0,0,0,0,700000,0,96.66666666666667,21000000,700000,700000,"[{'evictionAge': 302124, 'cid': 0, 'pid': 0}]","[{'usage': 0.7808219178082192, 'pid': 0}]","[{'totalSlabs': 171, 'getMissRatio': 3.3333333333333335, 'getMissCnt': 700000, 'getCnt': 21000000, 'allocSize': 1024, 'cid': 0, 'pid': 0}]",0,0,0,0,0,0,700000,0.03333333333333333
synth_zipf_050_512_999ea71d-d039-4da2-b913-2e62b75eb354,LRU2Q,848,[512],False,disabled,0,synth_zipf_050_512,848,10500000,synth_zipf_050_512_999ea71d-d039-4da2-b913-2e62b75eb354,traces/synth_zipf_050_512.csv,"[{'events': [], 'pid': 0}]",0,0,0,0,699915,0,93.33414285714285,10500000,699915,699915,"[{'evictionAge': 302189, 'cid': 0, 'pid': 0}]","[{'usage': 0.4075829383886256, 'pid': 0}]","[{'totalSlabs': 86, 'getMissRatio': 6.665857142857143, 'getMissCnt': 699915, 'getCnt': 10500000, 'allocSize': 512, 'cid': 0, 'pid': 0}]",0,0,0,0,0,0,699915,0.06665857142857143
synth_zipf_000_1024_e425da49-3e4b-41e2-bbb7-4dc00155fb9d,LRU2Q,1680,[1024],False,disabled,0,synth_zipf_000_1024,1680,21000000,synth_zipf_000_1024_e425da49-3e4b-41e2-bbb7-4dc00155fb9d,traces/synth_zipf_000_1024.csv,"[{'events': [], 'pid': 0}]",0,0,0,0,700000,0,96.66666666666667,21000000,700000,700000,"[{'evictionAge': 302124, 'cid': 0, 'pid': 0}]","[{'usage': 0.40811455847255373, 'pid': 0}]","[{'totalSlabs': 171, 'getMissRatio': 3.3333333333333335, 'getMissCnt': 700000, 'getCnt': 21000000, 'allocSize': 1024, 'cid': 0, 'pid': 0}]",0,0,0,0,0,0,700000,0.03333333333333333
synth_zipf_000_512_809129b8-fad7-45bd-a28e-513ca5af434b,LRU,352,[512],False,disabled,0,synth_zipf_000_512,352,21000000,synth_zipf_000_512_809129b8-fad7-45bd-a28e-513ca5af434b,traces/synth_zipf_000_512.csv,"[{'events': [], 'pid': 0}]",0,0,0,0,700000,0,96.66666666666667,21000000,700000,700000,"[{'evictionAge': 302124, 'cid': 0, 'pid': 0}]","[{'usage': 0.9885057471264368, 'pid': 0}]","[{'totalSlabs': 86, 'getMissRatio': 3.3333333333333335, 'getMissCnt': 700000, 'getCnt': 21000000, 'allocSize': 512, 'cid': 0, 'pid': 0}]",0,0,0,0,0,0,700000,0.03333333333333333
synth_zipf_000_1024_b14173c6-a260-4c8e-a4ff-75d02db531c1,LRU2Q,932,[1024],False,disabled,0,synth_zipf_000_1024,932,21000000,synth_zipf_000_1024_b14173c6-a260-4c8e-a4ff-75d02db531c1,traces/synth_zipf_000_1024.csv,"[{'events': [], 'pid': 0}]",0,0,0,0,700000,0,96.66666666666667,21000000,700000,700000,"[{'evictionAge': 302124, 'cid': 0, 'pid': 0}]","[{'usage': 0.7370689655172413, 'pid': 0}]","[{'totalSlabs': 171, 'getMissRatio': 3.3333333333333335, 'getMissCnt': 700000, 'getCnt': 21000000, 'allocSize': 1024, 'cid': 0, 'pid': 0}]",0,0,0,0,0,0,700000,0.03333333333333333
synth_zipf_050_512_1fbd2604-f0bc-4938-82d5-e62a49d3a1c8,LRU2Q,260,[512],False,disabled,0,synth_zipf_050_512,260,10500000,synth_zipf_050_512_1fbd2604-f0bc-4938-82d5-e62a49d3a1c8,traces/synth_zipf_050_512.csv,"[{'events': [], 'pid': 0}]",0,0,0,1555683,2079971,0,80.19075238095238,10500000,2079971,2079971,"[{'evictionAge': 27561, 'cid': 0, 'pid': 0}]","[{'usage': 1, 'pid': 0}]","[{'totalSlabs': 64, 'getMissRatio': 19.809247619047618, 'getMissCnt': 2079971, 'getCnt': 10500000, 'allocSize': 512, 'cid': 0, 'pid': 0}]",0,0,0,1555683,1555683,0,524288,0.19809247619047618
synth_zipf_050_1024_7acbb6e7-5ad9-4e6f-a489-3760f42f1444,LRU,936,[1024],False,disabled,0,synth_zipf_050_1024,936,21000000,synth_zipf_050_1024_7acbb6e7-5ad9-4e6f-a489-3760f42f1444,traces/synth_zipf_050_1024.csv,"[{'events': [], 'pid': 0}]",0,0,0,0,700000,0,96.66666666666667,21000000,700000,700000,"[{'evictionAge': 459886, 'cid': 0, 'pid': 0}]","[{'usage': 0.7339055793991416, 'pid': 0}]","[{'totalSlabs': 171, 'getMissRatio': 3.3333333333333335, 'getMissCnt': 700000, 'getCnt': 21000000, 'allocSize': 1024, 'cid': 0, 'pid': 0}]",0,0,0,0,0,0,700000,0.03333333333333333
synth_zipf_100_1024_553aa318-e541-4696-9d8f-9d3ac47d4ba1,LRU,1832,[1024],False,disabled,0,synth_zipf_100_1024,1832,10500000,synth_zipf_100_1024_553aa318-e541-4696-9d8f-9d3ac47d4ba1,traces/synth_zipf_100_1024.csv,"[{'events': [], 'pid': 0}]",0,0,0,0,606296,0,94.22575238095239,10500000,606296,606296,"[{'evictionAge': 0, 'cid': 0, 'pid': 0}]","[{'usage': 0.3260393873085339, 'pid': 0}]","[{'totalSlabs': 149, 'getMissRatio': 5.774247619047619, 'getMissCnt': 606296, 'getCnt': 10500000, 'allocSize': 1024, 'cid': 0, 'pid': 0}]",0,0,0,0,0,0,606296,0.05774247619047619
