rebalance_strategy,slab_count,request_id,value,key,class_id
free-mem,256,43700000,0,free_slabs,3
free-mem,256,43700000,0,free_slabs,2
free-mem,256,43700000,0,free_slabs,1
free-mem,256,43700000,0,free_slabs,0
free-mem,256,43700000,297,hits_per_slab,4
free-mem,256,43700000,284,hits_per_slab,3
free-mem,256,43700000,210,hits_per_slab,2
free-mem,256,43700000,525,hits_per_slab,1
free-mem,256,43700000,218,hits_per_slab,0
free-mem,256,43700000,37,marginal_hits,4
free-mem,256,43700000,78,marginal_hits,3
free-mem,256,43700000,188,marginal_hits,2
free-mem,256,43700000,130,marginal_hits,1
free-mem,256,43700000,201,marginal_hits,0
free-mem,256,43700000,21583,tail_age,4
free-mem,256,43700000,21498,tail_age,3
free-mem,256,43700000,21336,tail_age,2
free-mem,256,43700000,22359,tail_age,1
free-mem,256,43700000,21713,tail_age,0
free-mem,256,43800000,64,num_slabs,4
free-mem,256,43800000,63,num_slabs,3
free-mem,256,43800000,72,num_slabs,2
free-mem,256,43800000,28,num_slabs,1
free-mem,256,43800000,29,num_slabs,0
free-mem,256,43800000,0,free_slabs,4
free-mem,256,43800000,0,free_slabs,3
free-mem,256,43800000,0,free_slabs,2
free-mem,256,43800000,0,free_slabs,1
free-mem,256,43800000,0,free_slabs,0
free-mem,256,43800000,297,hits_per_slab,4
free-mem,256,43800000,285,hits_per_slab,3
free-mem,256,43800000,210,hits_per_slab,2
free-mem,256,43800000,522,hits_per_slab,1
free-mem,256,43800000,220,hits_per_slab,0
free-mem,256,43800000,36,marginal_hits,4
free-mem,256,43800000,85,marginal_hits,3
free-mem,256,43800000,188,marginal_hits,2
free-mem,256,43800000,126,marginal_hits,1
free-mem,256,43800000,214,marginal_hits,0
free-mem,256,43800000,21585,tail_age,4
free-mem,256,43800000,21496,tail_age,3
free-mem,256,43800000,21320,tail_age,2
free-mem,256,43800000,22359,tail_age,1
free-mem,256,43800000,21714,tail_age,0
free-mem,256,43900000,64,num_slabs,4
free-mem,256,43900000,63,num_slabs,3
free-mem,256,43900000,72,num_slabs,2
free-mem,256,43900000,28,num_slabs,1
free-mem,256,43900000,29,num_slabs,0
free-mem,256,43900000,0,free_slabs,4
free-mem,256,43900000,0,free_slabs,3
free-mem,256,43900000,0,free_slabs,2
free-mem,256,43900000,0,free_slabs,1
free-mem,256,43900000,0,free_slabs,0
free-mem,256,43900000,297,hits_per_slab,4
free-mem,256,43900000,284,hits_per_slab,3
free-mem,256,43900000,210,hits_per_slab,2
free-mem,256,43900000,522,hits_per_slab,1
free-mem,256,43900000,223,hits_per_slab,0
free-mem,256,43900000,33,marginal_hits,4
free-mem,256,43900000,76,marginal_hits,3
free-mem,256,43900000,202,marginal_hits,2
free-mem,256,43900000,128,marginal_hits,1
free-mem,256,43900000,223,marginal_hits,0
free-mem,256,43900000,21572,tail_age,4
free-mem,256,43900000,21515,tail_age,3
free-mem,256,43900000,21311,tail_age,2
free-mem,256,43900000,22369,tail_age,1
free-mem,256,43900000,21714,tail_age,0
free-mem,256,44000000,64,num_slabs,4
free-mem,256,44000000,63,num_slabs,3
free-mem,256,44000000,72,num_slabs,2
free-mem,256,44000000,28,num_slabs,1
free-mem,256,44000000,29,num_slabs,0
free-mem,256,44000000,0,free_slabs,4
free-mem,256,44000000,0,free_slabs,3
free-mem,256,44000000,0,free_slabs,2
free-mem,256,44000000,0,free_slabs,1
free-mem,256,44000000,0,free_slabs,0
free-mem,256,44000000,297,hits_per_slab,4
free-mem,256,44000000,284,hits_per_slab,3
free-mem,256,44000000,209,hits_per_slab,2
free-mem,256,44000000,523,hits_per_slab,1
free-mem,256,44000000,220,hits_per_slab,0
free-mem,256,44000000,29,marginal_hits,4
free-mem,256,44000000,87,marginal_hits,3
free-mem,256,44000000,188,marginal_hits,2
free-mem,256,44000000,128,marginal_hits,1
free-mem,256,44000000,230,marginal_hits,0
free-mem,256,44000000,21589,tail_age,4
free-mem,256,44000000,21497,tail_age,3
free-mem,256,44000000,21275,tail_age,2
free-mem,256,44000000,22376,tail_age,1
free-mem,256,44000000,21712,tail_age,0
free-mem,256,44100000,64,num_slabs,4
free-mem,256,44100000,63,num_slabs,3
free-mem,256,44100000,72,num_slabs,2
free-mem,256,44100000,28,num_slabs,1
free-mem,256,44100000,29,num_slabs,0
free-mem,256,44100000,0,free_slabs,4
free-mem,256,44100000,0,free_slabs,3
free-mem,256,44100000,0,free_slabs,2
free-mem,256,44100000,0,free_slabs,1
free-mem,256,44100000,0,free_slabs,0
free-mem,256,44100000,296,hits_per_slab,4
free-mem,256,44100000,284,hits_per_slab,3
free-mem,256,44100000,211,hits_per_slab,2
free-mem,256,44100000,522,hits_per_slab,1
free-mem,256,44100000,223,hits_per_slab,0
free-mem,256,44100000,43,marginal_hits,4
free-mem,256,44100000,64,marginal_hits,3
free-mem,256,44100000,207,marginal_hits,2
free-mem,256,44100000,143,marginal_hits,1
free-mem,256,44100000,195,marginal_hits,0
free-mem,256,44100000,21582,tail_age,4
free-mem,256,44100000,21540,tail_age,3
free-mem,256,44100000,21274,tail_age,2
free-mem,256,44100000,22369,tail_age,1
free-mem,256,44100000,21722,tail_age,0
free-mem,256,44200000,64,num_slabs,4
free-mem,256,44200000,63,num_slabs,3
free-mem,256,44200000,72,num_slabs,2
free-mem,256,44200000,28,num_slabs,1
free-mem,256,44200000,29,num_slabs,0
free-mem,256,44200000,0,free_slabs,4
free-mem,256,44200000,0,free_slabs,3
free-mem,256,44200000,0,free_slabs,2
free-mem,256,44200000,0,free_slabs,1
free-mem,256,44200000,0,free_slabs,0
free-mem,256,44200000,297,hits_per_slab,4
free-mem,256,44200000,284,hits_per_slab,3
free-mem,256,44200000,211,hits_per_slab,2
free-mem,256,44200000,521,hits_per_slab,1
free-mem,256,44200000,220,hits_per_slab,0
free-mem,256,44200000,38,marginal_hits,4
free-mem,256,44200000,62,marginal_hits,3
free-mem,256,44200000,191,marginal_hits,2
free-mem,256,44200000,137,marginal_hits,1
free-mem,256,44200000,212,marginal_hits,0
free-mem,256,44200000,21594,tail_age,4
free-mem,256,44200000,21538,tail_age,3
free-mem,256,44200000,21280,tail_age,2
free-mem,256,44200000,22369,tail_age,1
free-mem,256,44200000,21722,tail_age,0
free-mem,256,44300000,64,num_slabs,4
free-mem,256,44300000,63,num_slabs,3
free-mem,256,44300000,72,num_slabs,2
free-mem,256,44300000,28,num_slabs,1
free-mem,256,44300000,29,num_slabs,0
free-mem,256,44300000,0,free_slabs,4
free-mem,256,44300000,0,free_slabs,3
free-mem,256,44300000,0,free_slabs,2
free-mem,256,44300000,0,free_slabs,1
free-mem,256,44300000,0,free_slabs,0
free-mem,256,44300000,296,hits_per_slab,4
free-mem,256,44300000,284,hits_per_slab,3
free-mem,256,44300000,211,hits_per_slab,2
free-mem,256,44300000,526,hits_per_slab,1
free-mem,256,44300000,221,hits_per_slab,0
free-mem,256,44300000,41,marginal_hits,4
free-mem,256,44300000,67,marginal_hits,3
free-mem,256,44300000,195,marginal_hits,2
free-mem,256,44300000,149,marginal_hits,1
free-mem,256,44300000,192,marginal_hits,0
free-mem,256,44300000,21570,tail_age,4
free-mem,256,44300000,21544,tail_age,3
free-mem,256,44300000,21288,tail_age,2
free-mem,256,44300000,22392,tail_age,1
free-mem,256,44300000,21719,tail_age,0
free-mem,256,44400000,64,num_slabs,4
free-mem,256,44400000,63,num_slabs,3
free-mem,256,44400000,72,num_slabs,2
free-mem,256,44400000,28,num_slabs,1
free-mem,256,44400000,29,num_slabs,0
free-mem,256,44400000,0,free_slabs,4
free-mem,256,44400000,0,free_slabs,3
free-mem,256,44400000,0,free_slabs,2
free-mem,256,44400000,0,free_slabs,1
free-mem,256,44400000,0,free_slabs,0
free-mem,256,44400000,297,hits_per_slab,4
free-mem,256,44400000,285,hits_per_slab,3
free-mem,256,44400000,210,hits_per_slab,2
free-mem,256,44400000,520,hits_per_slab,1
free-mem,256,44400000,221,hits_per_slab,0
free-mem,256,44400000,40,marginal_hits,4
free-mem,256,44400000,68,marginal_hits,3
free-mem,256,44400000,202,marginal_hits,2
free-mem,256,44400000,129,marginal_hits,1
free-mem,256,44400000,201,marginal_hits,0
free-mem,256,44400000,21572,tail_age,4
free-mem,256,44400000,21545,tail_age,3
free-mem,256,44400000,21289,tail_age,2
free-mem,256,44400000,22379,tail_age,1
free-mem,256,44400000,21715,tail_age,0
free-mem,256,44500000,64,num_slabs,4
free-mem,256,44500000,63,num_slabs,3
free-mem,256,44500000,72,num_slabs,2
free-mem,256,44500000,28,num_slabs,1
free-mem,256,44500000,29,num_slabs,0
free-mem,256,44500000,0,free_slabs,4
free-mem,256,44500000,0,free_slabs,3
free-mem,256,44500000,0,free_slabs,2
free-mem,256,44500000,0,free_slabs,1
free-mem,256,44500000,0,free_slabs,0
free-mem,256,44500000,296,hits_per_slab,4
free-mem,256,44500000,284,hits_per_slab,3
free-mem,256,44500000,211,hits_per_slab,2
free-mem,256,44500000,518,hits_per_slab,1
free-mem,256,44500000,222,hits_per_slab,0
free-mem,256,44500000,45,marginal_hits,4
free-mem,256,44500000,58,marginal_hits,3
free-mem,256,44500000,196,marginal_hits,2
free-mem,256,44500000,152,marginal_hits,1
free-mem,256,44500000,219,marginal_hits,0
free-mem,256,44500000,21489,tail_age,4
free-mem,256,44500000,21557,tail_age,3
free-mem,256,44500000,21288,tail_age,2
free-mem,256,44500000,22369,tail_age,1
free-mem,256,44500000,21711,tail_age,0
free-mem,256,44600000,64,num_slabs,4
free-mem,256,44600000,63,num_slabs,3
free-mem,256,44600000,72,num_slabs,2
free-mem,256,44600000,28,num_slabs,1
free-mem,256,44600000,29,num_slabs,0
free-mem,256,44600000,0,free_slabs,4
free-mem,256,44600000,0,free_slabs,3
free-mem,256,44600000,0,free_slabs,2
free-mem,256,44600000,0,free_slabs,1
free-mem,256,44600000,0,free_slabs,0
free-mem,256,44600000,296,hits_per_slab,4
free-mem,256,44600000,284,hits_per_slab,3
free-mem,256,44600000,211,hits_per_slab,2
free-mem,256,44600000,519,hits_per_slab,1
free-mem,256,44600000,219,hits_per_slab,0
free-mem,256,44600000,34,marginal_hits,4
free-mem,256,44600000,61,marginal_hits,3
free-mem,256,44600000,191,marginal_hits,2
free-mem,256,44600000,133,marginal_hits,1
free-mem,256,44600000,185,marginal_hits,0
free-mem,256,44600000,21464,tail_age,4
free-mem,256,44600000,21560,tail_age,3
free-mem,256,44600000,21310,tail_age,2
free-mem,256,44600000,22378,tail_age,1
free-mem,256,44600000,21710,tail_age,0
free-mem,256,44700000,64,num_slabs,4
free-mem,256,44700000,63,num_slabs,3
free-mem,256,44700000,72,num_slabs,2
free-mem,256,44700000,28,num_slabs,1
free-mem,256,44700000,29,num_slabs,0
free-mem,256,44700000,0,free_slabs,4
free-mem,256,44700000,0,free_slabs,3
free-mem,256,44700000,0,free_slabs,2
free-mem,256,44700000,0,free_slabs,1
free-mem,256,44700000,0,free_slabs,0
free-mem,256,44700000,297,hits_per_slab,4
free-mem,256,44700000,284,hits_per_slab,3
free-mem,256,44700000,210,hits_per_slab,2
free-mem,256,44700000,525,hits_per_slab,1
free-mem,256,44700000,222,hits_per_slab,0
free-mem,256,44700000,32,marginal_hits,4
free-mem,256,44700000,74,marginal_hits,3
free-mem,256,44700000,180,marginal_hits,2
free-mem,256,44700000,126,marginal_hits,1
free-mem,256,44700000,218,marginal_hits,0
free-mem,256,44700000,21461,tail_age,4
free-mem,256,44700000,21552,tail_age,3
free-mem,256,44700000,21304,tail_age,2
free-mem,256,44700000,22386,tail_age,1
free-mem,256,44700000,21714,tail_age,0
free-mem,256,44800000,64,num_slabs,4
free-mem,256,44800000,63,num_slabs,3
free-mem,256,44800000,72,num_slabs,2
free-mem,256,44800000,28,num_slabs,1
free-mem,256,44800000,29,num_slabs,0
free-mem,256,44800000,0,free_slabs,4
free-mem,256,44800000,0,free_slabs,3
free-mem,256,44800000,0,free_slabs,2
free-mem,256,44800000,0,free_slabs,1
free-mem,256,44800000,0,free_slabs,0
free-mem,256,44800000,297,hits_per_slab,4
free-mem,256,44800000,286,hits_per_slab,3
free-mem,256,44800000,211,hits_per_slab,2
free-mem,256,44800000,521,hits_per_slab,1
free-mem,256,44800000,223,hits_per_slab,0
free-mem,256,44800000,29,marginal_hits,4
free-mem,256,44800000,84,marginal_hits,3
free-mem,256,44800000,185,marginal_hits,2
free-mem,256,44800000,128,marginal_hits,1
free-mem,256,44800000,238,marginal_hits,0
free-mem,256,44800000,21511,tail_age,4
free-mem,256,44800000,21602,tail_age,3
free-mem,256,44800000,21308,tail_age,2
free-mem,256,44800000,22383,tail_age,1
free-mem,256,44800000,21719,tail_age,0
free-mem,256,44900000,64,num_slabs,4
free-mem,256,44900000,63,num_slabs,3
free-mem,256,44900000,72,num_slabs,2
free-mem,256,44900000,28,num_slabs,1
free-mem,256,44900000,29,num_slabs,0
free-mem,256,44900000,0,free_slabs,4
free-mem,256,44900000,0,free_slabs,3
free-mem,256,44900000,0,free_slabs,2
free-mem,256,44900000,0,free_slabs,1
free-mem,256,44900000,0,free_slabs,0
free-mem,256,44900000,297,hits_per_slab,4
free-mem,256,44900000,283,hits_per_slab,3
free-mem,256,44900000,211,hits_per_slab,2
free-mem,256,44900000,522,hits_per_slab,1
free-mem,256,44900000,221,hits_per_slab,0
free-mem,256,44900000,41,marginal_hits,4
free-mem,256,44900000,69,marginal_hits,3
free-mem,256,44900000,232,marginal_hits,2
free-mem,256,44900000,148,marginal_hits,1
free-mem,256,44900000,225,marginal_hits,0
free-mem,256,44900000,21527,tail_age,4
free-mem,256,44900000,21590,tail_age,3
free-mem,256,44900000,21331,tail_age,2
free-mem,256,44900000,22391,tail_age,1
free-mem,256,44900000,21716,tail_age,0
free-mem,256,45000000,64,num_slabs,4
free-mem,256,45000000,63,num_slabs,3
free-mem,256,45000000,72,num_slabs,2
free-mem,256,45000000,28,num_slabs,1
free-mem,256,45000000,29,num_slabs,0
free-mem,256,45000000,0,free_slabs,4
free-mem,256,45000000,0,free_slabs,3
free-mem,256,45000000,0,free_slabs,2
free-mem,256,45000000,0,free_slabs,1
free-mem,256,45000000,0,free_slabs,0
free-mem,256,45000000,297,hits_per_slab,4
free-mem,256,45000000,284,hits_per_slab,3
free-mem,256,45000000,210,hits_per_slab,2
free-mem,256,45000000,520,hits_per_slab,1
free-mem,256,45000000,220,hits_per_slab,0
free-mem,256,45000000,38,marginal_hits,4
free-mem,256,45000000,73,marginal_hits,3
free-mem,256,45000000,191,marginal_hits,2
free-mem,256,45000000,129,marginal_hits,1
free-mem,256,45000000,243,marginal_hits,0
free-mem,256,45000000,21580,tail_age,4
free-mem,256,45000000,21609,tail_age,3
free-mem,256,45000000,21297,tail_age,2
free-mem,256,45000000,22365,tail_age,1
free-mem,256,45000000,21714,tail_age,0
free-mem,256,45100000,64,num_slabs,4
free-mem,256,45100000,63,num_slabs,3
free-mem,256,45100000,72,num_slabs,2
free-mem,256,45100000,28,num_slabs,1
free-mem,256,45100000,29,num_slabs,0
free-mem,256,45100000,0,free_slabs,4
free-mem,256,45100000,0,free_slabs,3
free-mem,256,45100000,0,free_slabs,2
free-mem,256,45100000,0,free_slabs,1
free-mem,256,45100000,0,free_slabs,0
free-mem,256,45100000,296,hits_per_slab,4
free-mem,256,45100000,285,hits_per_slab,3
free-mem,256,45100000,212,hits_per_slab,2
free-mem,256,45100000,527,hits_per_slab,1
free-mem,256,45100000,219,hits_per_slab,0
free-mem,256,45100000,33,marginal_hits,4
free-mem,256,45100000,61,marginal_hits,3
free-mem,256,45100000,187,marginal_hits,2
free-mem,256,45100000,140,marginal_hits,1
free-mem,256,45100000,223,marginal_hits,0
free-mem,256,45100000,21608,tail_age,4
free-mem,256,45100000,21625,tail_age,3
free-mem,256,45100000,21313,tail_age,2
free-mem,256,45100000,22395,tail_age,1
free-mem,256,45100000,21708,tail_age,0
free-mem,256,45200000,64,num_slabs,4
free-mem,256,45200000,63,num_slabs,3
free-mem,256,45200000,72,num_slabs,2
free-mem,256,45200000,28,num_slabs,1
free-mem,256,45200000,29,num_slabs,0
free-mem,256,45200000,0,free_slabs,4
free-mem,256,45200000,0,free_slabs,3
free-mem,256,45200000,0,free_slabs,2
free-mem,256,45200000,0,free_slabs,1
free-mem,256,45200000,0,free_slabs,0
free-mem,256,45200000,296,hits_per_slab,4
free-mem,256,45200000,284,hits_per_slab,3
free-mem,256,45200000,211,hits_per_slab,2
free-mem,256,45200000,524,hits_per_slab,1
free-mem,256,45200000,222,hits_per_slab,0
free-mem,256,45200000,36,marginal_hits,4
free-mem,256,45200000,75,marginal_hits,3
free-mem,256,45200000,207,marginal_hits,2
free-mem,256,45200000,120,marginal_hits,1
free-mem,256,45200000,232,marginal_hits,0
free-mem,256,45200000,21594,tail_age,4
free-mem,256,45200000,21614,tail_age,3
free-mem,256,45200000,21330,tail_age,2
free-mem,256,45200000,22398,tail_age,1
free-mem,256,45200000,21708,tail_age,0
free-mem,256,45300000,64,num_slabs,4
free-mem,256,45300000,63,num_slabs,3
free-mem,256,45300000,72,num_slabs,2
free-mem,256,45300000,28,num_slabs,1
free-mem,256,45300000,29,num_slabs,0
free-mem,256,45300000,0,free_slabs,4
free-mem,256,45300000,0,free_slabs,3
free-mem,256,45300000,0,free_slabs,2
free-mem,256,45300000,0,free_slabs,1
free-mem,256,45300000,0,free_slabs,0
free-mem,256,45300000,296,hits_per_slab,4
free-mem,256,45300000,283,hits_per_slab,3
free-mem,256,45300000,211,hits_per_slab,2
free-mem,256,45300000,526,hits_per_slab,1
free-mem,256,45300000,220,hits_per_slab,0
free-mem,256,45300000,50,marginal_hits,4
free-mem,256,45300000,77,marginal_hits,3
free-mem,256,45300000,209,marginal_hits,2
free-mem,256,45300000,136,marginal_hits,1
free-mem,256,45300000,209,marginal_hits,0
free-mem,256,45300000,21597,tail_age,4
free-mem,256,45300000,21589,tail_age,3
free-mem,256,45300000,21329,tail_age,2
free-mem,256,45300000,22409,tail_age,1
free-mem,256,45300000,21705,tail_age,0
free-mem,256,45400000,64,num_slabs,4
free-mem,256,45400000,63,num_slabs,3
free-mem,256,45400000,72,num_slabs,2
free-mem,256,45400000,28,num_slabs,1
free-mem,256,45400000,29,num_slabs,0
free-mem,256,45400000,0,free_slabs,4
free-mem,256,45400000,0,free_slabs,3
free-mem,256,45400000,0,free_slabs,2
free-mem,256,45400000,0,free_slabs,1
free-mem,256,45400000,0,free_slabs,0
free-mem,256,45400000,297,hits_per_slab,4
free-mem,256,45400000,284,hits_per_slab,3
free-mem,256,45400000,210,hits_per_slab,2
free-mem,256,45400000,523,hits_per_slab,1
free-mem,256,45400000,220,hits_per_slab,0
free-mem,256,45400000,35,marginal_hits,4
free-mem,256,45400000,95,marginal_hits,3
free-mem,256,45400000,184,marginal_hits,2
free-mem,256,45400000,134,marginal_hits,1
free-mem,256,45400000,213,marginal_hits,0
free-mem,256,45400000,21612,tail_age,4
free-mem,256,45400000,21592,tail_age,3
free-mem,256,45400000,21307,tail_age,2
free-mem,256,45400000,22407,tail_age,1
free-mem,256,45400000,21705,tail_age,0
free-mem,256,45500000,64,num_slabs,4
free-mem,256,45500000,63,num_slabs,3
free-mem,256,45500000,72,num_slabs,2
free-mem,256,45500000,28,num_slabs,1
free-mem,256,45500000,29,num_slabs,0
free-mem,256,45500000,0,free_slabs,4
free-mem,256,45500000,0,free_slabs,3
free-mem,256,45500000,0,free_slabs,2
free-mem,256,45500000,0,free_slabs,1
free-mem,256,45500000,0,free_slabs,0
free-mem,256,45500000,296,hits_per_slab,4
free-mem,256,45500000,285,hits_per_slab,3
free-mem,256,45500000,211,hits_per_slab,2
free-mem,256,45500000,522,hits_per_slab,1
free-mem,256,45500000,219,hits_per_slab,0
free-mem,256,45500000,26,marginal_hits,4
free-mem,256,45500000,64,marginal_hits,3
free-mem,256,45500000,205,marginal_hits,2
free-mem,256,45500000,156,marginal_hits,1
free-mem,256,45500000,236,marginal_hits,0
free-mem,256,45500000,21598,tail_age,4
free-mem,256,45500000,21641,tail_age,3
free-mem,256,45500000,21306,tail_age,2
free-mem,256,45500000,22395,tail_age,1
free-mem,256,45500000,21695,tail_age,0
free-mem,256,45600000,64,num_slabs,4
free-mem,256,45600000,63,num_slabs,3
free-mem,256,45600000,72,num_slabs,2
free-mem,256,45600000,28,num_slabs,1
free-mem,256,45600000,29,num_slabs,0
free-mem,256,45600000,0,free_slabs,4
free-mem,256,45600000,0,free_slabs,3
free-mem,256,45600000,0,free_slabs,2
free-mem,256,45600000,0,free_slabs,1
free-mem,256,45600000,0,free_slabs,0
free-mem,256,45600000,296,hits_per_slab,4
free-mem,256,45600000,284,hits_per_slab,3
free-mem,256,45600000,210,hits_per_slab,2
free-mem,256,45600000,520,hits_per_slab,1
free-mem,256,45600000,219,hits_per_slab,0
free-mem,256,45600000,42,marginal_hits,4
free-mem,256,45600000,73,marginal_hits,3
free-mem,256,45600000,184,marginal_hits,2
free-mem,256,45600000,126,marginal_hits,1
free-mem,256,45600000,216,marginal_hits,0
free-mem,256,45600000,21552,tail_age,4
free-mem,256,45600000,21631,tail_age,3
free-mem,256,45600000,21295,tail_age,2
free-mem,256,45600000,22383,tail_age,1
free-mem,256,45600000,21698,tail_age,0
free-mem,256,45700000,64,num_slabs,4
free-mem,256,45700000,63,num_slabs,3
free-mem,256,45700000,72,num_slabs,2
free-mem,256,45700000,28,num_slabs,1
free-mem,256,45700000,29,num_slabs,0
free-mem,256,45700000,0,free_slabs,4
free-mem,256,45700000,0,free_slabs,3
free-mem,256,45700000,0,free_slabs,2
free-mem,256,45700000,0,free_slabs,1
free-mem,256,45700000,0,free_slabs,0
free-mem,256,45700000,297,hits_per_slab,4
free-mem,256,45700000,285,hits_per_slab,3
free-mem,256,45700000,209,hits_per_slab,2
free-mem,256,45700000,522,hits_per_slab,1
free-mem,256,45700000,220,hits_per_slab,0
free-mem,256,45700000,39,marginal_hits,4
free-mem,256,45700000,68,marginal_hits,3
free-mem,256,45700000,209,marginal_hits,2
free-mem,256,45700000,138,marginal_hits,1
free-mem,256,45700000,225,marginal_hits,0
free-mem,256,45700000,21530,tail_age,4
free-mem,256,45700000,21644,tail_age,3
free-mem,256,45700000,21289,tail_age,2
free-mem,256,45700000,22376,tail_age,1
free-mem,256,45700000,21692,tail_age,0
free-mem,256,45800000,64,num_slabs,4
free-mem,256,45800000,63,num_slabs,3
free-mem,256,45800000,72,num_slabs,2
free-mem,256,45800000,28,num_slabs,1
free-mem,256,45800000,29,num_slabs,0
free-mem,256,45800000,0,free_slabs,4
free-mem,256,45800000,0,free_slabs,3
free-mem,256,45800000,0,free_slabs,2
free-mem,256,45800000,0,free_slabs,1
free-mem,256,45800000,0,free_slabs,0
free-mem,256,45800000,297,hits_per_slab,4
free-mem,256,45800000,285,hits_per_slab,3
free-mem,256,45800000,210,hits_per_slab,2
free-mem,256,45800000,519,hits_per_slab,1
free-mem,256,45800000,220,hits_per_slab,0
free-mem,256,45800000,42,marginal_hits,4
free-mem,256,45800000,61,marginal_hits,3
free-mem,256,45800000,189,marginal_hits,2
free-mem,256,45800000,131,marginal_hits,1
free-mem,256,45800000,210,marginal_hits,0
free-mem,256,45800000,21532,tail_age,4
free-mem,256,45800000,21640,tail_age,3
free-mem,256,45800000,21279,tail_age,2
free-mem,256,45800000,22366,tail_age,1
free-mem,256,45800000,21694,tail_age,0
free-mem,256,45900000,64,num_slabs,4
free-mem,256,45900000,63,num_slabs,3
free-mem,256,45900000,72,num_slabs,2
free-mem,256,45900000,28,num_slabs,1
free-mem,256,45900000,29,num_slabs,0
free-mem,256,45900000,0,free_slabs,4
free-mem,256,45900000,0,free_slabs,3
free-mem,256,45900000,0,free_slabs,2
free-mem,256,45900000,0,free_slabs,1
free-mem,256,45900000,0,free_slabs,0
free-mem,256,45900000,297,hits_per_slab,4
free-mem,256,45900000,285,hits_per_slab,3
free-mem,256,45900000,210,hits_per_slab,2
free-mem,256,45900000,524,hits_per_slab,1
free-mem,256,45900000,219,hits_per_slab,0
free-mem,256,45900000,53,marginal_hits,4
free-mem,256,45900000,68,marginal_hits,3
free-mem,256,45900000,192,marginal_hits,2
free-mem,256,45900000,131,marginal_hits,1
free-mem,256,45900000,214,marginal_hits,0
free-mem,256,45900000,21573,tail_age,4
free-mem,256,45900000,21658,tail_age,3
free-mem,256,45900000,21268,tail_age,2
free-mem,256,45900000,22349,tail_age,1
free-mem,256,45900000,21692,tail_age,0
free-mem,256,46000000,64,num_slabs,4
free-mem,256,46000000,63,num_slabs,3
free-mem,256,46000000,72,num_slabs,2
free-mem,256,46000000,28,num_slabs,1
free-mem,256,46000000,29,num_slabs,0
free-mem,256,46000000,0,free_slabs,4
free-mem,256,46000000,0,free_slabs,3
free-mem,256,46000000,0,free_slabs,2
free-mem,256,46000000,0,free_slabs,1
free-mem,256,46000000,0,free_slabs,0
free-mem,256,46000000,296,hits_per_slab,4
free-mem,256,46000000,284,hits_per_slab,3
free-mem,256,46000000,210,hits_per_slab,2
free-mem,256,46000000,522,hits_per_slab,1
free-mem,256,46000000,219,hits_per_slab,0
free-mem,256,46000000,44,marginal_hits,4
free-mem,256,46000000,59,marginal_hits,3
free-mem,256,46000000,179,marginal_hits,2
free-mem,256,46000000,142,marginal_hits,1
free-mem,256,46000000,216,marginal_hits,0
free-mem,256,46000000,21538,tail_age,4
free-mem,256,46000000,21672,tail_age,3
free-mem,256,46000000,21262,tail_age,2
free-mem,256,46000000,22347,tail_age,1
free-mem,256,46000000,21689,tail_age,0
free-mem,256,46100000,64,num_slabs,4
free-mem,256,46100000,63,num_slabs,3
free-mem,256,46100000,72,num_slabs,2
free-mem,256,46100000,28,num_slabs,1
free-mem,256,46100000,29,num_slabs,0
free-mem,256,46100000,0,free_slabs,4
free-mem,256,46100000,0,free_slabs,3
free-mem,256,46100000,0,free_slabs,2
free-mem,256,46100000,0,free_slabs,1
free-mem,256,46100000,0,free_slabs,0
free-mem,256,46100000,297,hits_per_slab,4
free-mem,256,46100000,283,hits_per_slab,3
free-mem,256,46100000,211,hits_per_slab,2
free-mem,256,46100000,523,hits_per_slab,1
free-mem,256,46100000,219,hits_per_slab,0
free-mem,256,46100000,41,marginal_hits,4
free-mem,256,46100000,82,marginal_hits,3
free-mem,256,46100000,201,marginal_hits,2
free-mem,256,46100000,131,marginal_hits,1
free-mem,256,46100000,225,marginal_hits,0
free-mem,256,46100000,21494,tail_age,4
free-mem,256,46100000,21669,tail_age,3
free-mem,256,46100000,21276,tail_age,2
free-mem,256,46100000,22359,tail_age,1
free-mem,256,46100000,21687,tail_age,0
free-mem,256,46200000,64,num_slabs,4
free-mem,256,46200000,63,num_slabs,3
free-mem,256,46200000,72,num_slabs,2
free-mem,256,46200000,28,num_slabs,1
free-mem,256,46200000,29,num_slabs,0
free-mem,256,46200000,0,free_slabs,4
free-mem,256,46200000,0,free_slabs,3
free-mem,256,46200000,0,free_slabs,2
free-mem,256,46200000,0,free_slabs,1
free-mem,256,46200000,0,free_slabs,0
free-mem,256,46200000,296,hits_per_slab,4
free-mem,256,46200000,284,hits_per_slab,3
free-mem,256,46200000,209,hits_per_slab,2
free-mem,256,46200000,521,hits_per_slab,1
free-mem,256,46200000,221,hits_per_slab,0
free-mem,256,46200000,35,marginal_hits,4
free-mem,256,46200000,90,marginal_hits,3
free-mem,256,46200000,198,marginal_hits,2
free-mem,256,46200000,118,marginal_hits,1
free-mem,256,46200000,222,marginal_hits,0
free-mem,256,46200000,21504,tail_age,4
free-mem,256,46200000,21643,tail_age,3
free-mem,256,46200000,21266,tail_age,2
free-mem,256,46200000,22354,tail_age,1
free-mem,256,46200000,21690,tail_age,0
free-mem,256,46300000,64,num_slabs,4
free-mem,256,46300000,63,num_slabs,3
