request_id,effective_move_rate,threshold,window_size,diff,victim_class_id,receiver_class_id
50950000,0.5,4.443244792779868,6,12.293245925133768,3,4
51000000,1.0,8.835080849787253,1,11.519256057194688,1,4
51050000,1.0,8.835080849787253,2,15.239614467044081,3,0
51250000,1.0,8.835080849787253,3,19.368621293122615,1,0
51350000,0.75,8.835080849787253,4,9.899265562565436,3,1
51400000,0.6000000000000001,8.835080849787253,5,10.349779668769635,3,1
51450000,0.5,8.835080849787253,6,17.009378005257314,4,0
51650000,1.0,11.899265562565436,1,19.669375961842583,4,0
51700000,1.0,11.899265562565436,2,18.61323328937853,3,1
51900000,1.0,11.899265562565436,3,17.27047438825223,3,0
52100000,1.0,11.899265562565436,4,22.537407925427058,4,0
52200000,1.0,11.899265562565436,5,13.28618394661065,4,1
52300000,1.0,5.949632781282718,1,8.650902875824613,3,0
52450000,1.0,5.949632781282718,2,12.80258423352424,3,1
52550000,1.0,5.949632781282718,3,9.050571781400201,4,0
52600000,0.75,5.949632781282718,4,9.944022373776415,3,4
52650000,0.8,5.949632781282718,5,8.623206712132923,3,4
52800000,0.833333333333333,5.949632781282718,6,8.628135470656389,3,0
52850000,0.8571428571428571,5.949632781282718,7,7.394643971551559,3,1
53000000,0.75,5.949632781282718,8,19.182353342004376,4,0
53050000,0.6666666666666661,5.949632781282718,9,9.289349633407618,4,3
53200000,0.6000000000000001,5.949632781282718,10,12.218187559897999,3,4
53250000,0.5,5.949632781282718,10,11.940587391999493,1,0
53350000,1.0,9.39464397155156,1,14.059094579513186,3,1
53500000,1.0,9.39464397155156,2,17.216046181009414,3,0
53550000,1.0,9.39464397155156,3,16.50797070761935,3,4
53650000,1.0,9.39464397155156,4,12.899295679948462,3,1
53700000,0.8,9.39464397155156,5,14.198494764960454,4,0
53950000,0.833333333333333,9.39464397155156,6,16.587736741236977,3,0
54000000,0.8571428571428571,9.39464397155156,7,9.462029819687434,3,4
54200000,0.75,9.39464397155156,8,16.84073423121488,1,0
54400000,0.777777777777777,9.39464397155156,9,16.546764512849435,3,1
54500000,0.7000000000000001,9.39464397155156,10,14.622186095254555,1,0
54750000,0.6000000000000001,9.39464397155156,10,14.970763297295338,4,0
54800000,0.6000000000000001,9.39464397155156,10,13.919671710219689,3,1
54850000,0.7000000000000001,9.39464397155156,10,12.88590151306591,3,1
55050000,0.7000000000000001,9.39464397155156,10,10.702144472975831,3,0
55150000,0.7000000000000001,9.39464397155156,10,11.047641574787889,3,4
55200000,0.7000000000000001,9.39464397155156,10,9.59561924666091,3,1
55300000,0.6000000000000001,9.39464397155156,10,10.459248478869846,1,0
55600000,0.7000000000000001,9.39464397155156,10,16.951869829490754,4,0
55850000,0.7000000000000001,9.39464397155156,10,10.734371025508139,3,0
55900000,0.8,9.39464397155156,10,11.369884353355168,3,1
55950000,0.8,9.39464397155156,10,13.770965306006552,3,1
56150000,0.8,9.39464397155156,10,17.926211056477598,3,0
56350000,0.6000000000000001,9.39464397155156,10,13.854312907966275,1,3
56500000,0.6000000000000001,9.39464397155156,10,14.005229052358054,3,0
56550000,0.7000000000000001,9.39464397155156,10,12.539180065445471,3,1
56750000,0.5,9.39464397155156,10,9.436971103880804,1,4
56850000,1.0,11.436971103880804,1,13.651482611326042,1,0
57050000,1.0,11.436971103880804,2,12.530371351934726,1,4
57100000,1.0,11.436971103880804,3,12.054480771782835,3,0
57450000,1.0,11.436971103880804,4,12.780694913034367,1,0
57750000,0.6000000000000001,11.436971103880804,5,13.258339665565202,4,1
57850000,0.5,11.436971103880804,6,15.25225056990087,4,1
57900000,1.0,14.054480771782835,1,15.33507630238823,4,0
58100000,1.0,14.054480771782835,2,16.502234118049348,4,0
58200000,1.0,14.054480771782835,3,16.174088257199635,4,1
58450000,0.75,14.054480771782835,4,15.656933154136624,1,0
58850000,0.8,14.054480771782835,5,19.497869811384238,1,0
59650000,0.833333333333333,14.054480771782835,6,15.702608177757977,3,0
59700000,0.8571428571428571,14.054480771782835,7,20.78078245332739,3,0
60100000,0.875,14.054480771782835,8,23.74056168713677,3,0
60500000,0.8888888888888881,14.054480771782835,9,27.882789082135936,4,0
60900000,0.9,14.054480771782835,10,19.7633576097333,1,0
61350000,0.9,14.054480771782835,10,22.01002023683958,4,0
61800000,0.9,14.054480771782835,10,23.416197136328318,4,0
62300000,1.0,14.054480771782835,10,21.925232366405826,1,0
62400000,1.0,7.027240385891417,1,8.8990390473421,4,1
62500000,1.0,7.027240385891417,2,11.570297086992525,4,3
62550000,0.6666666666666661,7.027240385891417,3,10.731215071819527,1,3
62700000,0.75,7.027240385891417,4,11.460742806939123,1,3
62800000,0.8,7.027240385891417,5,17.799084122234603,1,0
62850000,0.6666666666666661,7.027240385891417,6,9.369503481814434,1,4
62900000,0.5714285714285711,7.027240385891417,7,17.80085104454433,1,4
62950000,0.625,7.027240385891417,8,14.140255313363298,1,4
63000000,0.6666666666666661,7.027240385891417,9,13.542076594008986,1,4
63050000,0.7000000000000001,7.027240385891417,10,13.435428834451876,1,3
63100000,0.7000000000000001,7.027240385891417,10,15.257213106539194,4,1
63150000,0.7000000000000001,7.027240385891417,10,8.251352527062426,4,3
63250000,0.5,7.027240385891417,10,8.396344753876562,4,1
63300000,1.0,10.251352527062426,1,23.5262115428448,4,0
63450000,0.5,10.251352527062426,2,10.373811264007774,3,4
63750000,0.33333333333333304,10.251352527062426,3,19.33453179158854,4,3
63800000,0.5,10.251352527062426,4,19.582871463736538,4,0
64050000,0.4,10.251352527062426,5,10.330105026323935,3,4
64350000,1.0,12.330105026323935,1,20.14552692665576,1,0
64400000,1.0,12.330105026323935,2,18.765188628779875,1,3
64950000,0.6666666666666661,12.330105026323935,3,22.43555765633738,3,0
65100000,0.75,12.330105026323935,4,12.671134299359547,3,4
65200000,0.6000000000000001,12.330105026323935,5,17.68695948856918,3,1
65250000,0.6666666666666661,12.330105026323935,6,12.951220626082709,3,4
65550000,0.5714285714285711,12.330105026323935,7,16.125978574907087,4,0
66000000,0.5,12.330105026323935,8,14.223909169372629,3,1
66150000,1.0,14.671134299359547,1,16.973162292508306,3,0
66800000,1.0,14.671134299359547,2,24.954711102018027,3,0
67500000,1.0,14.671134299359547,3,32.75269211778797,1,0
68250000,1.0,14.671134299359547,4,16.25652875300795,3,0
69050000,0.8,14.671134299359547,5,19.552749214144747,3,1
69100000,0.833333333333333,14.671134299359547,6,14.935824764243424,3,1
69150000,0.8571428571428571,14.671134299359547,7,15.083575625550907,3,0
69700000,0.875,14.671134299359547,8,19.030264005566487,4,1
69850000,0.8888888888888881,14.671134299359547,9,17.176791514531047,4,0
70700000,0.8,14.671134299359547,10,18.914101457400708,1,0
70750000,0.6000000000000001,14.671134299359547,10,15.629786172265128,1,4
71050000,0.5,14.671134299359547,10,18.965806693124925,4,3
71750000,1.0,16.935824764243424,1,18.34171397455315,1,0
72700000,1.0,16.935824764243424,2,19.948469111039316,3,0
73750000,1.0,16.935824764243424,3,18.780039759136507,4,0
74800000,1.0,16.935824764243424,4,18.166301917646333,4,0
76050000,1.0,16.935824764243424,5,22.993844815232386,1,0
76250000,1.0,8.467912382121712,1,12.765438698733302,1,4
76300000,1.0,8.467912382121712,2,9.829631609619994,1,4
76650000,1.0,8.467912382121712,3,9.40971640043302,1,4
76750000,1.0,8.467912382121712,4,9.14996887540574,3,4
76800000,0.6000000000000001,8.467912382121712,5,11.696337657188309,4,1
76850000,0.33333333333333304,8.467912382121712,6,14.40890129715649,4,1
77200000,1.0,11.14996887540574,1,14.088223822362629,4,3
77400000,1.0,11.14996887540574,2,18.55521298226938,4,1
77550000,0.33333333333333304,11.14996887540574,3,12.042087925450048,3,4
77600000,0.5,11.14996887540574,4,15.436751063368469,4,0
77750000,0.4,11.14996887540574,5,12.038990912196141,3,4
78950000,1.0,14.038990912196141,1,16.907454055475675,1,0
