directory,allocator,cacheSizeMB,allocSizes,moveOnSlabRelease,rebalanceStrategy,poolRebalanceIntervalSec,trace_name,cache_size,op_count,uuid,file_path,_rebalanceEvents,_rebalancerAvgPickTimeMs,_rebalancerPickVictimRounds,_rebalancerNumRuns,_ramEvictions,_allocAttempts,_nvmItem,_getMissRatio,_getCnt,_getMissCnt,_totalMissCnt,_acEvictionAgeStats,_poolUsageFraction,_acStats,_rebalancerAvgReleaseTimeMs,_rebalancerAvgRebalanceTimeMs,_rebalancerNumRebalancedSlabs,_numEvictions,_evicAttempts,_allocFailures,_ramItem,_missRatio
synth_zipf_100_4096_e086552a-be54-40e3-8350-8fc20a7136af,LRU2Q,684,[4096],False,disabled,0,synth_zipf_100_4096,684,10500000,synth_zipf_100_4096_e086552a-be54-40e3-8350-8fc20a7136af,traces/synth_zipf_100_4096.csv,"[{'events': [], 'pid': 0}]",0,0,0,1356845,1530925,0,85.4197619047619,10500000,1530925,1530925,"[{'evictionAge': 24029, 'cid': 0, 'pid': 0}]","[{'usage': 1, 'pid': 0}]","[{'totalSlabs': 170, 'getMissRatio': 14.580238095238096, 'getMissCnt': 1530925, 'getCnt': 10500000, 'allocSize': 4096, 'cid': 0, 'pid': 0}]",0,0,0,1356845,1356845,0,174080,0.14580238095238096
synth_zipf_100_4096_4b996170-0846-499c-bac4-9dd38db7c1e0,LRU2Q,740,[4096],False,disabled,0,synth_zipf_100_4096,740,21000000,synth_zipf_100_4096_4b996170-0846-499c-bac4-9dd38db7c1e0,traces/synth_zipf_100_4096.csv,"[{'events': [], 'pid': 0}]",0,0,0,2662696,2851112,0,86.42327619047619,21000000,2851112,2851112,"[{'evictionAge': 27143, 'cid': 0, 'pid': 0}]","[{'usage': 1, 'pid': 0}]","[{'totalSlabs': 184, 'getMissRatio': 13.57672380952381, 'getMissCnt': 2851112, 'getCnt': 21000000, 'allocSize': 4096, 'cid': 0, 'pid': 0}]",0,0,0,2662696,2662696,0,188416,0.1357672380952381
synth_zipf_085_2048_655db726-08cc-4ae5-a4ab-ba4388058912,LRU2Q,1384,[2048],False,disabled,0,synth_zipf_085_2048,1384,21000000,synth_zipf_085_2048_655db726-08cc-4ae5-a4ab-ba4388058912,traces/synth_zipf_085_2048.csv,"[{'events': [], 'pid': 0}]",0,0,0,0,699316,0,96.66992380952381,21000000,699316,699316,"[{'evictionAge': 604566, 'cid': 0, 'pid': 0}]","[{'usage': 0.991304347826087, 'pid': 0}]","[{'totalSlabs': 342, 'getMissRatio': 3.3300761904761904, 'getMissCnt': 699316, 'getCnt': 21000000, 'allocSize': 2048, 'cid': 0, 'pid': 0}]",0,0,0,0,0,0,699316,0.0333007619047619
synth_zipf_085_2048_630c3a91-bc8d-4e4e-a2f4-f68a255c3bfd,LRU2Q,472,[2048],False,disabled,0,synth_zipf_085_2048,472,21000000,synth_zipf_085_2048_630c3a91-bc8d-4e4e-a2f4-f68a255c3bfd,traces/synth_zipf_085_2048.csv,"[{'events': [], 'pid': 0}]",0,0,0,4774672,5014288,0,76.1224380952381,21000000,5014288,5014288,"[{'evictionAge': 19276, 'cid': 0, 'pid': 0}]","[{'usage': 1, 'pid': 0}]","[{'totalSlabs': 117, 'getMissRatio': 23.877561904761905, 'getMissCnt': 5014288, 'getCnt': 21000000, 'allocSize': 2048, 'cid': 0, 'pid': 0}]",0,0,0,4774672,4774672,0,239616,0.23877561904761904
synth_zipf_085_2048_0a2a1424-1392-4139-9a25-bdbaefbd9dd5,LRU2Q,1692,[2048],False,disabled,0,synth_zipf_085_2048,1692,10500000,synth_zipf_085_2048_0a2a1424-1392-4139-9a25-bdbaefbd9dd5,traces/synth_zipf_085_2048.csv,"[{'events': [], 'pid': 0}]",0,0,0,0,685459,0,93.47181904761905,10500000,685459,685459,"[{'evictionAge': 302398, 'cid': 0, 'pid': 0}]","[{'usage': 0.7938388625592417, 'pid': 0}]","[{'totalSlabs': 335, 'getMissRatio': 6.528180952380953, 'getMissCnt': 685459, 'getCnt': 10500000, 'allocSize': 2048, 'cid': 0, 'pid': 0}]",0,0,0,0,0,0,685459,0.06528180952380952
synth_zipf_085_2048_65d5624d-8ab7-4257-8a1c-3cf946591b35,LRU2Q,1872,[2048],False,disabled,0,synth_zipf_085_2048,1872,10500000,synth_zipf_085_2048_65d5624d-8ab7-4257-8a1c-3cf946591b35,traces/synth_zipf_085_2048.csv,"[{'events': [], 'pid': 0}]",0,0,0,0,685459,0,93.47181904761905,10500000,685459,685459,"[{'evictionAge': 302398, 'cid': 0, 'pid': 0}]","[{'usage': 0.7173447537473233, 'pid': 0}]","[{'totalSlabs': 335, 'getMissRatio': 6.528180952380953, 'getMissCnt': 685459, 'getCnt': 10500000, 'allocSize': 2048, 'cid': 0, 'pid': 0}]",0,0,0,0,0,0,685459,0.06528180952380952
synth_zipf_085_2048_974b950e-01c5-46ab-a12d-7828e905f95c,LRU2Q,1992,[2048],False,disabled,0,synth_zipf_085_2048,1992,10500000,synth_zipf_085_2048_974b950e-01c5-46ab-a12d-7828e905f95c,traces/synth_zipf_085_2048.csv,"[{'events': [], 'pid': 0}]",0,0,0,0,685459,0,93.47181904761905,10500000,685459,685459,"[{'evictionAge': 302398, 'cid': 0, 'pid': 0}]","[{'usage': 0.6740442655935613, 'pid': 0}]","[{'totalSlabs': 335, 'getMissRatio': 6.528180952380953, 'getMissCnt': 685459, 'getCnt': 10500000, 'allocSize': 2048, 'cid': 0, 'pid': 0}]",0,0,0,0,0,0,685459,0.06528180952380952
synth_zipf_100_4096_dcdf46de-e3a4-4101-a484-a38f1de826e9,LRU2Q,1200,[4096],False,disabled,0,synth_zipf_100_4096,1200,21000000,synth_zipf_100_4096_dcdf46de-e3a4-4101-a484-a38f1de826e9,traces/synth_zipf_100_4096.csv,"[{'events': [], 'pid': 0}]",0,0,0,1596542,1902718,0,90.9394380952381,21000000,1902718,1902718,"[{'evictionAge': 59353, 'cid': 0, 'pid': 0}]","[{'usage': 1, 'pid': 0}]","[{'totalSlabs': 299, 'getMissRatio': 9.060561904761904, 'getMissCnt': 1902718, 'getCnt': 21000000, 'allocSize': 4096, 'cid': 0, 'pid': 0}]",0,0,0,1596542,1596542,0,306176,0.09060561904761905
synth_zipf_100_4096_7b75e02c-392c-484e-84af-b352a9926fea,LRU2Q,1400,[4096],False,disabled,0,synth_zipf_100_4096,1400,10500000,synth_zipf_100_4096_7b75e02c-392c-484e-84af-b352a9926fea,traces/synth_zipf_100_4096.csv,"[{'events': [], 'pid': 0}]",0,0,0,531209,888585,0,91.53728571428572,10500000,888585,888585,"[{'evictionAge': 78925, 'cid': 0, 'pid': 0}]","[{'usage': 1, 'pid': 0}]","[{'totalSlabs': 349, 'getMissRatio': 8.462714285714286, 'getMissCnt': 888585, 'getCnt': 10500000, 'allocSize': 4096, 'cid': 0, 'pid': 0}]",0,0,0,531209,531209,0,357376,0.08462714285714286
synth_zipf_100_4096_d15df9fe-f9ae-49e5-8dfc-97df59edac50,LRU2Q,380,[4096],False,disabled,0,synth_zipf_100_4096,380,21000000,synth_zipf_100_4096_d15df9fe-f9ae-49e5-8dfc-97df59edac50,traces/synth_zipf_100_4096.csv,"[{'events': [], 'pid': 0}]",0,0,0,4059379,4155635,0,80.2112619047619,21000000,4155635,4155635,"[{'evictionAge': 10424, 'cid': 0, 'pid': 0}]","[{'usage': 1, 'pid': 0}]","[{'totalSlabs': 94, 'getMissRatio': 19.788738095238095, 'getMissCnt': 4155635, 'getCnt': 21000000, 'allocSize': 4096, 'cid': 0, 'pid': 0}]",0,0,0,4059379,4059379,0,96256,0.19788738095238095
synth_zipf_100_4096_5d10cc7a-2bf8-483f-b6f3-3805f765095f,LRU2Q,340,[4096],False,disabled,0,synth_zipf_100_4096,340,21000000,synth_zipf_100_4096_5d10cc7a-2bf8-483f-b6f3-3805f765095f,traces/synth_zipf_100_4096.csv,"[{'events': [], 'pid': 0}]",0,0,0,4285955,4371971,0,79.18109047619048,21000000,4371971,4371971,"[{'evictionAge': 8971, 'cid': 0, 'pid': 0}]","[{'usage': 1, 'pid': 0}]","[{'totalSlabs': 84, 'getMissRatio': 20.818909523809523, 'getMissCnt': 4371971, 'getCnt': 21000000, 'allocSize': 4096, 'cid': 0, 'pid': 0}]",0,0,0,4285955,4285955,0,86016,0.20818909523809523
synth_zipf_085_2048_22778a43-a7b6-4406-8a41-bbb6ecb1ee47,LRU2Q,1264,[2048],False,disabled,0,synth_zipf_085_2048,1264,10500000,synth_zipf_085_2048_22778a43-a7b6-4406-8a41-bbb6ecb1ee47,traces/synth_zipf_085_2048.csv,"[{'events': [], 'pid': 0}]",0,0,0,75830,720950,0,93.13380952380952,10500000,720950,720950,"[{'evictionAge': 181077, 'cid': 0, 'pid': 0}]","[{'usage': 1, 'pid': 0}]","[{'totalSlabs': 315, 'getMissRatio': 6.866190476190476, 'getMissCnt': 720950, 'getCnt': 10500000, 'allocSize': 2048, 'cid': 0, 'pid': 0}]",0,0,0,75830,75830,0,645120,0.06866190476190476
synth_zipf_100_4096_1d50c023-4b55-4fac-b0c4-e06b947a0a8c,LRU2Q,324,[4096],False,disabled,0,synth_zipf_100_4096,324,21000000,synth_zipf_100_4096_1d50c023-4b55-4fac-b0c4-e06b947a0a8c,traces/synth_zipf_100_4096.csv,"[{'events': [], 'pid': 0}]",0,0,0,4383319,4465239,0,78.73695714285714,21000000,4465239,4465239,"[{'evictionAge': 8416, 'cid': 0, 'pid': 0}]","[{'usage': 1, 'pid': 0}]","[{'totalSlabs': 80, 'getMissRatio': 21.263042857142857, 'getMissCnt': 4465239, 'getCnt': 21000000, 'allocSize': 4096, 'cid': 0, 'pid': 0}]",0,0,0,4383319,4383319,0,81920,0.21263042857142858
synth_zipf_085_2048_9599dbec-f26f-4de7-b64c-dd51b89b3b50,LRU2Q,980,[2048],False,disabled,0,synth_zipf_085_2048,980,21000000,synth_zipf_085_2048_9599dbec-f26f-4de7-b64c-dd51b89b3b50,traces/synth_zipf_085_2048.csv,"[{'events': [], 'pid': 0}]",0,0,0,1421147,1920859,0,90.85305238095238,21000000,1920859,1920859,"[{'evictionAge': 74636, 'cid': 0, 'pid': 0}]","[{'usage': 1, 'pid': 0}]","[{'totalSlabs': 244, 'getMissRatio': 9.14694761904762, 'getMissCnt': 1920859, 'getCnt': 21000000, 'allocSize': 2048, 'cid': 0, 'pid': 0}]",0,0,0,1421147,1421147,0,499712,0.09146947619047618
synth_zipf_100_4096_3157e5ab-7cce-4194-b16f-e0ef6c7a9119,LRU2Q,1632,[4096],False,disabled,0,synth_zipf_100_4096,1632,10500000,synth_zipf_100_4096_3157e5ab-7cce-4194-b16f-e0ef6c7a9119,traces/synth_zipf_100_4096.csv,"[{'events': [], 'pid': 0}]",0,0,0,356545,773313,0,92.63511428571428,10500000,773313,773313,"[{'evictionAge': 107415, 'cid': 0, 'pid': 0}]","[{'usage': 1, 'pid': 0}]","[{'totalSlabs': 407, 'getMissRatio': 7.364885714285714, 'getMissCnt': 773313, 'getCnt': 10500000, 'allocSize': 4096, 'cid': 0, 'pid': 0}]",0,0,0,356545,356545,0,416768,0.07364885714285714
synth_zipf_100_4096_362b888f-2a89-420d-b83e-61f2354f9b5d,LRU2Q,604,[4096],False,disabled,0,synth_zipf_100_4096,604,21000000,synth_zipf_100_4096_362b888f-2a89-420d-b83e-61f2354f9b5d,traces/synth_zipf_100_4096.csv,"[{'events': [], 'pid': 0}]",0,0,0,3097617,3251217,0,84.51801428571429,21000000,3251217,3251217,"[{'evictionAge': 20099, 'cid': 0, 'pid': 0}]","[{'usage': 1, 'pid': 0}]","[{'totalSlabs': 150, 'getMissRatio': 15.481985714285715, 'getMissCnt': 3251217, 'getCnt': 21000000, 'allocSize': 4096, 'cid': 0, 'pid': 0}]",0,0,0,3097617,3097617,0,153600,0.15481985714285715
synth_zipf_100_4096_bc383aaf-3e48-4b61-a53c-38469eaa8840,LRU2Q,1972,[4096],False,disabled,0,synth_zipf_100_4096,1972,21000000,synth_zipf_100_4096_bc383aaf-3e48-4b61-a53c-38469eaa8840,traces/synth_zipf_100_4096.csv,"[{'events': [], 'pid': 0}]",0,0,0,501787,1005595,0,95.21145238095238,21000000,1005595,1005595,"[{'evictionAge': 166814, 'cid': 0, 'pid': 0}]","[{'usage': 1, 'pid': 0}]","[{'totalSlabs': 492, 'getMissRatio': 4.788547619047619, 'getMissCnt': 1005595, 'getCnt': 21000000, 'allocSize': 4096, 'cid': 0, 'pid': 0}]",0,0,0,501787,501787,0,503808,0.047885476190476194
synth_zipf_085_2048_d771e1ff-d824-41f8-89b6-8663e0265f66,LRU2Q,1528,[2048],False,disabled,0,synth_zipf_085_2048,1528,10500000,synth_zipf_085_2048_d771e1ff-d824-41f8-89b6-8663e0265f66,traces/synth_zipf_085_2048.csv,"[{'events': [], 'pid': 0}]",0,0,0,0,685459,0,93.47181904761905,10500000,685459,685459,"[{'evictionAge': 302398, 'cid': 0, 'pid': 0}]","[{'usage': 0.8792650918635171, 'pid': 0}]","[{'totalSlabs': 335, 'getMissRatio': 6.528180952380953, 'getMissCnt': 685459, 'getCnt': 10500000, 'allocSize': 2048, 'cid': 0, 'pid': 0}]",0,0,0,0,0,0,685459,0.06528180952380952
synth_zipf_085_2048_3990661e-b048-4e09-98df-d35987d8d610,LRU2Q,168,[2048],False,disabled,0,synth_zipf_085_2048,168,21000000,synth_zipf_085_2048_3990661e-b048-4e09-98df-d35987d8d610,traces/synth_zipf_085_2048.csv,"[{'events': [], 'pid': 0}]",0,0,0,8653980,8737948,0,58.39072380952381,21000000,8737948,8737948,"[{'evictionAge': 4653, 'cid': 0, 'pid': 0}]","[{'usage': 1, 'pid': 0}]","[{'totalSlabs': 41, 'getMissRatio': 41.60927619047619, 'getMissCnt': 8737948, 'getCnt': 21000000, 'allocSize': 2048, 'cid': 0, 'pid': 0}]",0,0,0,8653980,8653980,0,83968,0.4160927619047619
synth_zipf_085_2048_19aa8ef0-1f00-416d-95f9-87bbc4bdf3e2,LRU2Q,1236,[2048],False,disabled,0,synth_zipf_085_2048,1236,10500000,synth_zipf_085_2048_19aa8ef0-1f00-416d-95f9-87bbc4bdf3e2,traces/synth_zipf_085_2048.csv,"[{'events': [], 'pid': 0}]",0,0,0,113722,744506,0,92.90946666666667,10500000,744506,744506,"[{'evictionAge': 160760, 'cid': 0, 'pid': 0}]","[{'usage': 1, 'pid': 0}]","[{'totalSlabs': 308, 'getMissRatio': 7.090533333333333, 'getMissCnt': 744506, 'getCnt': 10500000, 'allocSize': 2048, 'cid': 0, 'pid': 0}]",0,0,0,113722,113722,0,630784,0.07090533333333333
synth_zipf_100_4096_19f0589e-090b-4e5c-b823-c5fe125548b6,LRU2Q,1368,[4096],False,disabled,0,synth_zipf_100_4096,1368,10500000,synth_zipf_100_4096_19f0589e-090b-4e5c-b823-c5fe125548b6,traces/synth_zipf_100_4096.csv,"[{'events': [], 'pid': 0}]",0,0,0,558013,907197,0,91.36002857142857,10500000,907197,907197,"[{'evictionAge': 75611, 'cid': 0, 'pid': 0}]","[{'usage': 1, 'pid': 0}]","[{'totalSlabs': 341, 'getMissRatio': 8.639971428571428, 'getMissCnt': 907197, 'getCnt': 10500000, 'allocSize': 4096, 'cid': 0, 'pid': 0}]",0,0,0,558013,558013,0,349184,0.08639971428571429
synth_zipf_085_2048_6a77b22e-a27b-422b-bcaa-51f197cf81f6,LRU2Q,176,[2048],False,disabled,0,synth_zipf_085_2048,176,10500000,synth_zipf_085_2048_6a77b22e-a27b-422b-bcaa-51f197cf81f6,traces/synth_zipf_085_2048.csv,"[{'events': [], 'pid': 0}]",0,0,0,4215203,4303267,0,59.01650476190476,10500000,4303267,4303267,"[{'evictionAge': 4936, 'cid': 0, 'pid': 0}]","[{'usage': 1, 'pid': 0}]","[{'totalSlabs': 43, 'getMissRatio': 40.98349523809524, 'getMissCnt': 4303267, 'getCnt': 10500000, 'allocSize': 2048, 'cid': 0, 'pid': 0}]",0,0,0,4215203,4215203,0,88064,0.40983495238095236
synth_zipf_085_2048_aed040b4-8fa2-4e18-82c7-5c9beda3d01c,LRU2Q,1924,[2048],False,disabled,0,synth_zipf_085_2048,1924,10500000,synth_zipf_085_2048_aed040b4-8fa2-4e18-82c7-5c9beda3d01c,traces/synth_zipf_085_2048.csv,"[{'events': [], 'pid': 0}]",0,0,0,0,685459,0,93.47181904761905,10500000,685459,685459,"[{'evictionAge': 302398, 'cid': 0, 'pid': 0}]","[{'usage': 0.6979166666666667, 'pid': 0}]","[{'totalSlabs': 335, 'getMissRatio': 6.528180952380953, 'getMissCnt': 685459, 'getCnt': 10500000, 'allocSize': 2048, 'cid': 0, 'pid': 0}]",0,0,0,0,0,0,685459,0.06528180952380952
synth_zipf_085_2048_4515ac23-a8b6-4a37-b9bb-4e3809e5a70c,LRU2Q,1092,[2048],False,disabled,0,synth_zipf_085_2048,1092,21000000,synth_zipf_085_2048_4515ac23-a8b6-4a37-b9bb-4e3809e5a70c,traces/synth_zipf_085_2048.csv,"[{'events': [], 'pid': 0}]",0,0,0,911107,1468163,0,93.00874761904763,21000000,1468163,1468163,"[{'evictionAge': 100651, 'cid': 0, 'pid': 0}]","[{'usage': 1, 'pid': 0}]","[{'totalSlabs': 272, 'getMissRatio': 6.991252380952381, 'getMissCnt': 1468163, 'getCnt': 21000000, 'allocSize': 2048, 'cid': 0, 'pid': 0}]",0,0,0,911107,911107,0,557056,0.06991252380952381
synth_zipf_100_4096_194863ca-27fa-4380-8de0-7e7419bbb947,LRU2Q,1740,[4096],False,disabled,0,synth_zipf_100_4096,1740,21000000,synth_zipf_100_4096_194863ca-27fa-4380-8de0-7e7419bbb947,traces/synth_zipf_100_4096.csv,"[{'events': [], 'pid': 0}]",0,0,0,769390,1213806,0,94.21997142857143,21000000,1213806,1213806,"[{'evictionAge': 123335, 'cid': 0, 'pid': 0}]","[{'usage': 1, 'pid': 0}]","[{'totalSlabs': 434, 'getMissRatio': 5.780028571428572, 'getMissCnt': 1213806, 'getCnt': 21000000, 'allocSize': 4096, 'cid': 0, 'pid': 0}]",0,0,0,769390,769390,0,444416,0.057800285714285714
synth_zipf_100_4096_a5cddd97-558c-499f-9c9f-48a9b139100b,LRU2Q,1468,[4096],False,disabled,0,synth_zipf_100_4096,1468,21000000,synth_zipf_100_4096_a5cddd97-558c-499f-9c9f-48a9b139100b,traces/synth_zipf_100_4096.csv,"[{'events': [], 'pid': 0}]",0,0,0,1145559,1520343,0,92.76027142857143,21000000,1520343,1520343,"[{'evictionAge': 86232, 'cid': 0, 'pid': 0}]","[{'usage': 1, 'pid': 0}]","[{'totalSlabs': 366, 'getMissRatio': 7.2397285714285715, 'getMissCnt': 1520343, 'getCnt': 21000000, 'allocSize': 4096, 'cid': 0, 'pid': 0}]",0,0,0,1145559,1145559,0,374784,0.07239728571428572
synth_zipf_085_2048_f3919d9e-c745-460b-89b8-cce023f11a7b,LRU2Q,1660,[2048],False,disabled,0,synth_zipf_085_2048,1660,21000000,synth_zipf_085_2048_f3919d9e-c745-460b-89b8-cce023f11a7b,traces/synth_zipf_085_2048.csv,"[{'events': [], 'pid': 0}]",0,0,0,0,699316,0,96.66992380952381,21000000,699316,699316,"[{'evictionAge': 604566, 'cid': 0, 'pid': 0}]","[{'usage': 0.8260869565217391, 'pid': 0}]","[{'totalSlabs': 342, 'getMissRatio': 3.3300761904761904, 'getMissCnt': 699316, 'getCnt': 21000000, 'allocSize': 2048, 'cid': 0, 'pid': 0}]",0,0,0,0,0,0,699316,0.0333007619047619
synth_zipf_100_4096_8a435c41-c599-47ba-9d90-394054859bab,LRU2Q,1340,[4096],False,disabled,0,synth_zipf_100_4096,1340,21000000,synth_zipf_100_4096_8a435c41-c599-47ba-9d90-394054859bab,traces/synth_zipf_100_4096.csv,"[{'events': [], 'pid': 0}]",0,0,0,1349225,1691241,0,91.94647142857143,21000000,1691241,1691241,"[{'evictionAge': 72479, 'cid': 0, 'pid': 0}]","[{'usage': 1, 'pid': 0}]","[{'totalSlabs': 334, 'getMissRatio': 8.053528571428572, 'getMissCnt': 1691241, 'getCnt': 21000000, 'allocSize': 4096, 'cid': 0, 'pid': 0}]",0,0,0,1349225,1349225,0,342016,0.08053528571428571
synth_zipf_085_2048_3e75cb5d-b80d-4434-b3b6-95c2a83d78bb,LRU2Q,1644,[2048],False,disabled,0,synth_zipf_085_2048,1644,21000000,synth_zipf_085_2048_3e75cb5d-b80d-4434-b3b6-95c2a83d78bb,traces/synth_zipf_085_2048.csv,"[{'events': [], 'pid': 0}]",0,0,0,0,699316,0,96.66992380952381,21000000,699316,699316,"[{'evictionAge': 604566, 'cid': 0, 'pid': 0}]","[{'usage': 0.8341463414634146, 'pid': 0}]","[{'totalSlabs': 342, 'getMissRatio': 3.3300761904761904, 'getMissCnt': 699316, 'getCnt': 21000000, 'allocSize': 2048, 'cid': 0, 'pid': 0}]",0,0,0,0,0,0,699316,0.0333007619047619
synth_zipf_100_4096_e2628eea-f2a1-4ae0-9955-4c4d929ebeda,LRU2Q,692,[4096],False,disabled,0,synth_zipf_100_4096,692,10500000,synth_zipf_100_4096_e2628eea-f2a1-4ae0-9955-4c4d929ebeda,traces/synth_zipf_100_4096.csv,"[{'events': [], 'pid': 0}]",0,0,0,1343673,1519801,0,85.52570476190476,10500000,1519801,1519801,"[{'evictionAge': 24482, 'cid': 0, 'pid': 0}]","[{'usage': 1, 'pid': 0}]","[{'totalSlabs': 172, 'getMissRatio': 14.474295238095237, 'getMissCnt': 1519801, 'getCnt': 10500000, 'allocSize': 4096, 'cid': 0, 'pid': 0}]",0,0,0,1343673,1343673,0,176128,0.1447429523809524
synth_zipf_100_4096_71765e13-e5d7-48d2-a851-256b99897e0e,LRU2Q,560,[4096],False,disabled,0,synth_zipf_100_4096,560,21000000,synth_zipf_100_4096_71765e13-e5d7-48d2-a851-256b99897e0e,traces/synth_zipf_100_4096.csv,"[{'events': [], 'pid': 0}]",0,0,0,3257058,3399394,0,83.81240952380952,21000000,3399394,3399394,"[{'evictionAge': 18007, 'cid': 0, 'pid': 0}]","[{'usage': 1, 'pid': 0}]","[{'totalSlabs': 139, 'getMissRatio': 16.187590476190476, 'getMissCnt': 3399394, 'getCnt': 21000000, 'allocSize': 4096, 'cid': 0, 'pid': 0}]",0,0,0,3257058,3257058,0,142336,0.16187590476190475
synth_zipf_100_4096_54f39145-108d-4bb0-9919-d82c487c39ca,LRU2Q,532,[4096],False,disabled,0,synth_zipf_100_4096,532,21000000,synth_zipf_100_4096_54f39145-108d-4bb0-9919-d82c487c39ca,traces/synth_zipf_100_4096.csv,"[{'events': [], 'pid': 0}]",0,0,0,3364898,3500066,0,83.33301904761905,21000000,3500066,3500066,"[{'evictionAge': 16717, 'cid': 0, 'pid': 0}]","[{'usage': 1, 'pid': 0}]","[{'totalSlabs': 132, 'getMissRatio': 16.666980952380953, 'getMissCnt': 3500066, 'getCnt': 21000000, 'allocSize': 4096, 'cid': 0, 'pid': 0}]",0,0,0,3364898,3364898,0,135168,0.16666980952380953
synth_zipf_100_4096_1628a082-e392-43d7-9703-ee70553ab0f8,LRU2Q,948,[4096],False,disabled,0,synth_zipf_100_4096,948,21000000,synth_zipf_100_4096_1628a082-e392-43d7-9703-ee70553ab0f8,traces/synth_zipf_100_4096.csv,"[{'events': [], 'pid': 0}]",0,0,0,2120837,2362501,0,88.74999523809524,21000000,2362501,2362501,"[{'evictionAge': 39943, 'cid': 0, 'pid': 0}]","[{'usage': 1, 'pid': 0}]","[{'totalSlabs': 236, 'getMissRatio': 11.250004761904762, 'getMissCnt': 2362501, 'getCnt': 21000000, 'allocSize': 4096, 'cid': 0, 'pid': 0}]",0,0,0,2120837,2120837,0,241664,0.11250004761904762
synth_zipf_100_4096_bf2bceab-5b4b-4974-afea-3a9c6a85dee4,LRU2Q,172,[4096],False,disabled,0,synth_zipf_100_4096,172,10500000,synth_zipf_100_4096_bf2bceab-5b4b-4974-afea-3a9c6a85dee4,traces/synth_zipf_100_4096.csv,"[{'events': [], 'pid': 0}]",0,0,0,2800644,2843652,0,72.9176,10500000,2843652,2843652,"[{'evictionAge': 3656, 'cid': 0, 'pid': 0}]","[{'usage': 1, 'pid': 0}]","[{'totalSlabs': 42, 'getMissRatio': 27.0824, 'getMissCnt': 2843652, 'getCnt': 10500000, 'allocSize': 4096, 'cid': 0, 'pid': 0}]",0,0,0,2800644,2800644,0,43008,0.270824
synth_zipf_085_2048_9696790f-e754-4982-861b-19730a34ef2a,LRU2Q,376,[2048],False,disabled,0,synth_zipf_085_2048,376,21000000,synth_zipf_085_2048_9696790f-e754-4982-861b-19730a34ef2a,traces/synth_zipf_085_2048.csv,"[{'events': [], 'pid': 0}]",0,0,0,5717609,5908073,0,71.86631904761904,21000000,5908073,5908073,"[{'evictionAge': 13778, 'cid': 0, 'pid': 0}]","[{'usage': 1, 'pid': 0}]","[{'totalSlabs': 93, 'getMissRatio': 28.133680952380953, 'getMissCnt': 5908073, 'getCnt': 21000000, 'allocSize': 2048, 'cid': 0, 'pid': 0}]",0,0,0,5717609,5717609,0,190464,0.2813368095238095
synth_zipf_085_2048_6604460e-918a-4e94-b2f3-964ad1bda86d,LRU2Q,156,[2048],False,disabled,0,synth_zipf_085_2048,156,10500000,synth_zipf_085_2048_6604460e-918a-4e94-b2f3-964ad1bda86d,traces/synth_zipf_085_2048.csv,"[{'events': [], 'pid': 0}]",0,0,0,4416316,4494140,0,57.19866666666667,10500000,4494140,4494140,"[{'evictionAge': 4234, 'cid': 0, 'pid': 0}]","[{'usage': 1, 'pid': 0}]","[{'totalSlabs': 38, 'getMissRatio': 42.80133333333333, 'getMissCnt': 4494140, 'getCnt': 10500000, 'allocSize': 2048, 'cid': 0, 'pid': 0}]",0,0,0,4416316,4416316,0,77824,0.42801333333333336
synth_zipf_100_4096_1f9567ae-53bc-492b-a1c1-694502fe23be,LRU2Q,1080,[4096],False,disabled,0,synth_zipf_100_4096,1080,10500000,synth_zipf_100_4096_1f9567ae-53bc-492b-a1c1-694502fe23be,traces/synth_zipf_100_4096.csv,"[{'events': [], 'pid': 0}]",0,0,0,833491,1108947,0,89.4386,10500000,1108947,1108947,"[{'evictionAge': 49584, 'cid': 0, 'pid': 0}]","[{'usage': 1, 'pid': 0}]","[{'totalSlabs': 269, 'getMissRatio': 10.5614, 'getMissCnt': 1108947, 'getCnt': 10500000, 'allocSize': 4096, 'cid': 0, 'pid': 0}]",0,0,0,833491,833491,0,275456,0.105614
synth_zipf_100_4096_74f05764-e537-4732-968f-eeb9d3b4fb65,LRU2Q,960,[4096],False,disabled,0,synth_zipf_100_4096,960,10500000,synth_zipf_100_4096_74f05764-e537-4732-968f-eeb9d3b4fb65,traces/synth_zipf_100_4096.csv,"[{'events': [], 'pid': 0}]",0,0,0,970332,1215068,0,88.4279238095238,10500000,1215068,1215068,"[{'evictionAge': 40808, 'cid': 0, 'pid': 0}]","[{'usage': 1, 'pid': 0}]","[{'totalSlabs': 239, 'getMissRatio': 11.57207619047619, 'getMissCnt': 1215068, 'getCnt': 10500000, 'allocSize': 4096, 'cid': 0, 'pid': 0}]",0,0,0,970332,970332,0,244736,0.11572076190476191
